"view_name","source_id","replica_id","unid","form","title","doc_date","onenote_page_id","onenote_web_url","onenote_client_url","url_from_error","migration_status","error_message","processed_at","link_resolution_status","system","subsystem","documentdate","documentno","entryuser","actionstatus","fd_text_1","documentdate_2","release_plan","release_comp","ask"
"VwHosyu_1","49258C3000042207_99F2F2DA492CE78249258A3F0024483A","49258C3000042207","99F2F2DA492CE78249258A3F0024483A","","薬品の農場間移動(出)を入力した場合､薬品の農場間移動(出)を入力した農場の該当の薬品受払表の金額が合わない場合がある｡","2023/09/27","1-22249bc10eef4ca0b43656d4be2b5532!161-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E8%96%AC%E5%93%81%E3%81%AE%E8%BE%B2%E5%A0%B4%E9%96%93%E7%A7%BB%E5%8B%95%28%E5%87%BA%5C%29%E3%82%92%E5%85%A5%E5%8A%9B%E3%81%97%E3%81%9F%E5%A0%B4%E5%90%88%EF%BD%A4%E8%96%AC%E5%93%81%E3%81%AE%E8%BE%B2%E5%A0%B4%E9%96%93%E7%A7%BB%E5%8B%95%28%E5%87%BA%5C%29%E3%82%92%E5%85%A5%E5%8A%9B%E3%81%97%E3%81%9F%E8%BE%B2%E5%A0%B4%E3%81%AE%E8%A9%B2%E5%BD%93%E3%81%AE%E8%96%AC%E5%93%81%E5%8F%97%E6%89%95%E8%A1%A8%E3%81%AE%E9%87%91%E9%A1%8D%E3%81%8C%E5%90%88%E3%82%8F%E3%81%AA%E3%81%84%E5%A0%B4%E5%90%88%E3%81%8C%E3%81%82%E3%82%8B%EF%BD%A1%7Ca84e49af-902d-4cf3-a666-8a7e5333ff7e%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E8%96%AC%E5%93%81%E3%81%AE%E8%BE%B2%E5%A0%B4%E9%96%93%E7%A7%BB%E5%8B%95%28%E5%87%BA%29%E3%82%92%E5%85%A5%E5%8A%9B%E3%81%97%E3%81%9F%E5%A0%B4%E5%90%88%EF%BD%A4%E8%96%AC%E5%93%81%E3%81%AE%E8%BE%B2%E5%A0%B4%E9%96%93%E7%A7%BB%E5%8B%95%28%E5%87%BA%29%E3%82%92%E5%85%A5%E5%8A%9B%E3%81%97%E3%81%9F%E8%BE%B2%E5%A0%B4%E3%81%AE%E8%A9%B2%E5%BD%93%E3%81%AE%E8%96%AC%E5%93%81%E5%8F%97%E6%89%95%E8%A1%A8%E3%81%AE%E9%87%91%E9%A1%8D%E3%81%8C%E5%90%88%E3%82%8F%E3%81%AA%E3%81%84%E5%A0%B4%E5%90%88%E3%81%8C%E3%81%82%E3%82%8B%EF%BD%A1&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=a84e49af-902d-4cf3-a666-8a7e5333ff7e&end","","done","","2026-03-26T10:03:23","HAS_LINK_UNRESOLVED","ＩＦＣ","養豚管理システム","2023/09/27","2023-126","小澤 春香","完了","薬品の農場間移動(出)を入力した場合､薬品の農場間移動(出)を入力した農場の該当の薬品受払表の金額が合わない場合がある｡","2023/09/27","2023/09/29","2023/09/29","NCF 管理本部"
"VwHosyu_1","49258C3000042207_094755E79D64CAF649258A450017BCBE","49258C3000042207","094755E79D64CAF649258A450017BCBE","","平均生年月日の計算がNCFの計算方法と合っていない","2023/10/06","1-1c077e685328438389da6dec0ae67e6d!44-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E5%B9%B3%E5%9D%87%E7%94%9F%E5%B9%B4%E6%9C%88%E6%97%A5%E3%81%AE%E8%A8%88%E7%AE%97%E3%81%8CNCF%E3%81%AE%E8%A8%88%E7%AE%97%E6%96%B9%E6%B3%95%E3%81%A8%E5%90%88%E3%81%A3%E3%81%A6%E3%81%84%E3%81%AA%E3%81%84%7Ce9a0546b-a31c-467b-9062-a0e93b3bf5a4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E5%B9%B3%E5%9D%87%E7%94%9F%E5%B9%B4%E6%9C%88%E6%97%A5%E3%81%AE%E8%A8%88%E7%AE%97%E3%81%8CNCF%E3%81%AE%E8%A8%88%E7%AE%97%E6%96%B9%E6%B3%95%E3%81%A8%E5%90%88%E3%81%A3%E3%81%A6%E3%81%84%E3%81%AA%E3%81%84&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=e9a0546b-a31c-467b-9062-a0e93b3bf5a4&end","","done","","2026-03-26T10:03:30","HAS_LINK_UNRESOLVED","ＩＦＣ","養豚管理システム","2023/10/06","2023-134","小澤 春香","完了","平均生年月日の計算がNCFの計算方法と合っていない","2023/10/06","2023/10/19","2023/10/19","NCF　管理本部"
"VwHosyu_1","49258C3000042207_24340D131E1D41AB49258A6A00047E98","49258C3000042207","24340D131E1D41AB49258A6A00047E98","","分娩管理台帳における｢生体重の｢平均｣の算出方法を変更して欲しい｡","2023/11/16","1-e8f89470a3a64a6f9f2cf8fbaa774300!48-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E5%88%86%E5%A8%A9%E7%AE%A1%E7%90%86%E5%8F%B0%E5%B8%B3%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%EF%BD%A2%E7%94%9F%E4%BD%93%E9%87%8D%E3%81%AE%EF%BD%A2%E5%B9%B3%E5%9D%87%EF%BD%A3%E3%81%AE%E7%AE%97%E5%87%BA%E6%96%B9%E6%B3%95%E3%82%92%E5%A4%89%E6%9B%B4%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84%EF%BD%A1%7C03801ccf-5751-4809-9b3c-22c1ee7c6ae7%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E5%88%86%E5%A8%A9%E7%AE%A1%E7%90%86%E5%8F%B0%E5%B8%B3%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%EF%BD%A2%E7%94%9F%E4%BD%93%E9%87%8D%E3%81%AE%EF%BD%A2%E5%B9%B3%E5%9D%87%EF%BD%A3%E3%81%AE%E7%AE%97%E5%87%BA%E6%96%B9%E6%B3%95%E3%82%92%E5%A4%89%E6%9B%B4%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84%EF%BD%A1&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=03801ccf-5751-4809-9b3c-22c1ee7c6ae7&end","","done","","2026-03-26T10:03:38","NO_LINK","ＩＦＣ","養豚管理システム","2023/11/16","2023-161","小澤 春香","完了","分娩管理台帳における｢生体重の｢平均｣の算出方法を変更して欲しい｡","2023/11/16","2023/11/21","2023/11/21","NCF 管理本部"
"VwHosyu_1","49258C3000042207_606B6B5BB971959D49258A6A001A5B6E","49258C3000042207","606B6B5BB971959D49258A6A001A5B6E","","薬品の単価桁数を小数点第2位まで登録できるよう変更して欲しい｡","2023/11/16","1-f8b8cd2c7b8d496a9ea29669669bdb4f!36-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E8%96%AC%E5%93%81%E3%81%AE%E5%8D%98%E4%BE%A1%E6%A1%81%E6%95%B0%E3%82%92%E5%B0%8F%E6%95%B0%E7%82%B9%E7%AC%AC2%E4%BD%8D%E3%81%BE%E3%81%A7%E7%99%BB%E9%8C%B2%E3%81%A7%E3%81%8D%E3%82%8B%E3%82%88%E3%81%86%E5%A4%89%E6%9B%B4%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84%EF%BD%A1%7C9e03aff6-9113-4cc1-8441-c68bec998d63%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E8%96%AC%E5%93%81%E3%81%AE%E5%8D%98%E4%BE%A1%E6%A1%81%E6%95%B0%E3%82%92%E5%B0%8F%E6%95%B0%E7%82%B9%E7%AC%AC2%E4%BD%8D%E3%81%BE%E3%81%A7%E7%99%BB%E9%8C%B2%E3%81%A7%E3%81%8D%E3%82%8B%E3%82%88%E3%81%86%E5%A4%89%E6%9B%B4%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84%EF%BD%A1&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=9e03aff6-9113-4cc1-8441-c68bec998d63&end","","done","","2026-03-26T10:03:46","NO_LINK","ＩＦＣ","養豚管理システム","2023/11/16","2023-162","小澤 春香","完了","薬品の単価桁数を小数点第2位まで登録できるよう変更して欲しい｡","2023/11/16","2023/11/21","2023/11/21","NCF　管理本部"
"VwHosyu_1","49258C3000042207_E26EE7F44B4C0C7A49258A6A001AB177","49258C3000042207","E26EE7F44B4C0C7A49258A6A001AB177","","出荷されている母豚に対して､交配入力ができる できないようにして欲しい","2023/11/16","1-7a4c1336135b4dd3925aa089f20d543a!10-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E5%87%BA%E8%8D%B7%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%E6%AF%8D%E8%B1%9A%E3%81%AB%E5%AF%BE%E3%81%97%E3%81%A6%EF%BD%A4%E4%BA%A4%E9%85%8D%E5%85%A5%E5%8A%9B%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B%0A%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%E3%82%88%E3%81%86%E3%81%AB%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84%7C00ba2f0a-14a0-4c05-bc95-c756b6e845b4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E5%87%BA%E8%8D%B7%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%E6%AF%8D%E8%B1%9A%E3%81%AB%E5%AF%BE%E3%81%97%E3%81%A6%EF%BD%A4%E4%BA%A4%E9%85%8D%E5%85%A5%E5%8A%9B%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B%0A%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%E3%82%88%E3%81%86%E3%81%AB%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=00ba2f0a-14a0-4c05-bc95-c756b6e845b4&end","","done","","2026-03-26T10:04:23","NO_LINK","ＩＦＣ","養豚管理システム","2023/11/16","2023-163","小澤 春香","完了","出荷されている母豚に対して､交配入力ができる できないようにして欲しい","2023/11/16","2023/11/21","2023/11/21","NCF　管理本部"
"VwHosyu_1","49258C3000042207_7BEEDC750F932BBA49258A6E000AD15E","49258C3000042207","7BEEDC750F932BBA49258A6E000AD15E","","｢ﾀﾝｸ在庫入力｣画面にて正しく画面遷移せずｴﾗｰが発生する｡","2023/11/20","1-87f6a196d15f4d14a8620dda399f4d27!6-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%EF%BD%A2%EF%BE%80%EF%BE%9D%EF%BD%B8%E5%9C%A8%E5%BA%AB%E5%85%A5%E5%8A%9B%EF%BD%A3%E7%94%BB%E9%9D%A2%E3%81%AB%E3%81%A6%E6%AD%A3%E3%81%97%E3%81%8F%E7%94%BB%E9%9D%A2%E9%81%B7%E7%A7%BB%E3%81%9B%E3%81%9A%EF%BD%B4%EF%BE%97%EF%BD%B0%E3%81%8C%E7%99%BA%E7%94%9F%E3%81%99%E3%82%8B%EF%BD%A1%7C3900c78d-f4bd-400d-afda-7212f5e7706d%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%EF%BD%A2%EF%BE%80%EF%BE%9D%EF%BD%B8%E5%9C%A8%E5%BA%AB%E5%85%A5%E5%8A%9B%EF%BD%A3%E7%94%BB%E9%9D%A2%E3%81%AB%E3%81%A6%E6%AD%A3%E3%81%97%E3%81%8F%E7%94%BB%E9%9D%A2%E9%81%B7%E7%A7%BB%E3%81%9B%E3%81%9A%EF%BD%B4%EF%BE%97%EF%BD%B0%E3%81%8C%E7%99%BA%E7%94%9F%E3%81%99%E3%82%8B%EF%BD%A1&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=3900c78d-f4bd-400d-afda-7212f5e7706d&end","","done","","2026-03-26T10:04:34","NO_LINK","ＩＦＣ","養豚管理システム","2023/11/20","2023-166","小澤 春香","完了","｢ﾀﾝｸ在庫入力｣画面にて正しく画面遷移せずｴﾗｰが発生する｡","2023/11/20","2023/11/21","2023/11/21","NCF 管理本部"
"VwHosyu_1","49258C3000042207_8D3F07BD6A39DA1049258A840001843F","49258C3000042207","8D3F07BD6A39DA1049258A840001843F","","出荷売上に関する生体売上原簿において改ﾍﾟｰｼﾞ後のﾍｯﾀﾞ情報が､明細行と合っていない","2023/12/08","1-39346150af8e4378bcfb26f43ef00e46!174-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E5%87%BA%E8%8D%B7%E5%A3%B2%E4%B8%8A%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E7%94%9F%E4%BD%93%E5%A3%B2%E4%B8%8A%E5%8E%9F%E7%B0%BF%E3%81%AB%E3%81%8A%E3%81%84%E3%81%A6%E6%94%B9%EF%BE%8D%EF%BE%9F%EF%BD%B0%EF%BD%BC%EF%BE%9E%E5%BE%8C%E3%81%AE%EF%BE%8D%EF%BD%AF%EF%BE%80%EF%BE%9E%E6%83%85%E5%A0%B1%E3%81%8C%EF%BD%A4%E6%98%8E%E7%B4%B0%E8%A1%8C%E3%81%A8%E5%90%88%E3%81%A3%E3%81%A6%E3%81%84%E3%81%AA%E3%81%84%7C49adfc98-fa3a-4d8d-bdb6-cf9836c4ffe1%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E5%87%BA%E8%8D%B7%E5%A3%B2%E4%B8%8A%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E7%94%9F%E4%BD%93%E5%A3%B2%E4%B8%8A%E5%8E%9F%E7%B0%BF%E3%81%AB%E3%81%8A%E3%81%84%E3%81%A6%E6%94%B9%EF%BE%8D%EF%BE%9F%EF%BD%B0%EF%BD%BC%EF%BE%9E%E5%BE%8C%E3%81%AE%EF%BE%8D%EF%BD%AF%EF%BE%80%EF%BE%9E%E6%83%85%E5%A0%B1%E3%81%8C%EF%BD%A4%E6%98%8E%E7%B4%B0%E8%A1%8C%E3%81%A8%E5%90%88%E3%81%A3%E3%81%A6%E3%81%84%E3%81%AA%E3%81%84&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=49adfc98-fa3a-4d8d-bdb6-cf9836c4ffe1&end","","done","","2026-03-26T10:04:43","NO_LINK","ＩＦＣ","養豚管理システム","2023/12/08","2023-177","小澤 春香","完了","出荷売上に関する生体売上原簿において改ﾍﾟｰｼﾞ後のﾍｯﾀﾞ情報が､明細行と合っていない","2023/12/08","2024/01/19","2024/01/19","NCF 管理本部"
"VwHosyu_1","49258C3000042207_16AD1E5F0E83F72649258AA60006A114","49258C3000042207","16AD1E5F0E83F72649258AA60006A114","","飼料受払表の払出の欄に､数量0で値引きの金額をﾏｲﾅｽで出力して欲しい","2024/01/16","1-577dd162e4aa4feda9757139d3833d16!195-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E9%A3%BC%E6%96%99%E5%8F%97%E6%89%95%E8%A1%A8%E3%81%AE%E6%89%95%E5%87%BA%E3%81%AE%E6%AC%84%E3%81%AB%EF%BD%A4%E6%95%B0%E9%87%8F0%E3%81%A7%E5%80%A4%E5%BC%95%E3%81%8D%E3%81%AE%E9%87%91%E9%A1%8D%E3%82%92%EF%BE%8F%EF%BD%B2%EF%BE%85%EF%BD%BD%E3%81%A7%E5%87%BA%E5%8A%9B%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84%7C3132530a-70be-4ca0-8700-9348144ff01f%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E9%A3%BC%E6%96%99%E5%8F%97%E6%89%95%E8%A1%A8%E3%81%AE%E6%89%95%E5%87%BA%E3%81%AE%E6%AC%84%E3%81%AB%EF%BD%A4%E6%95%B0%E9%87%8F0%E3%81%A7%E5%80%A4%E5%BC%95%E3%81%8D%E3%81%AE%E9%87%91%E9%A1%8D%E3%82%92%EF%BE%8F%EF%BD%B2%EF%BE%85%EF%BD%BD%E3%81%A7%E5%87%BA%E5%8A%9B%E3%81%97%E3%81%A6%E6%AC%B2%E3%81%97%E3%81%84&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=3132530a-70be-4ca0-8700-9348144ff01f&end","","done","","2026-03-26T10:04:51","NO_LINK","ＩＦＣ","養豚管理システム","2024/01/16","2023-198","小澤 春香","完了","飼料受払表の払出の欄に､数量0で値引きの金額をﾏｲﾅｽで出力して欲しい","2024/01/16","2024/01/19","2024/01/19","NCF 管理本部"
"VwHosyu_1","49258C3000042207_61510627D71F04F449258AA600357C7A","49258C3000042207","61510627D71F04F449258AA600357C7A","","同日に同一飼料の入庫入力ができないが､同日に同一飼料でも運送会社が別の場合は入庫入力ができるようにしたい","2024/01/16","1-cbc2e0c12d694c728ea58417b8be9f1e!147-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%E5%90%8C%E6%97%A5%E3%81%AB%E5%90%8C%E4%B8%80%E9%A3%BC%E6%96%99%E3%81%AE%E5%85%A5%E5%BA%AB%E5%85%A5%E5%8A%9B%E3%81%8C%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%E3%81%8C%EF%BD%A4%E5%90%8C%E6%97%A5%E3%81%AB%E5%90%8C%E4%B8%80%E9%A3%BC%E6%96%99%E3%81%A7%E3%82%82%E9%81%8B%E9%80%81%E4%BC%9A%E7%A4%BE%E3%81%8C%E5%88%A5%E3%81%AE%E5%A0%B4%E5%90%88%E3%81%AF%E5%85%A5%E5%BA%AB%E5%85%A5%E5%8A%9B%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B%E3%82%88%E3%81%86%E3%81%AB%E3%81%97%E3%81%9F%E3%81%84%7C454f208e-bbea-4aa9-9fca-0be5691b09a4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%E5%90%8C%E6%97%A5%E3%81%AB%E5%90%8C%E4%B8%80%E9%A3%BC%E6%96%99%E3%81%AE%E5%85%A5%E5%BA%AB%E5%85%A5%E5%8A%9B%E3%81%8C%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%E3%81%8C%EF%BD%A4%E5%90%8C%E6%97%A5%E3%81%AB%E5%90%8C%E4%B8%80%E9%A3%BC%E6%96%99%E3%81%A7%E3%82%82%E9%81%8B%E9%80%81%E4%BC%9A%E7%A4%BE%E3%81%8C%E5%88%A5%E3%81%AE%E5%A0%B4%E5%90%88%E3%81%AF%E5%85%A5%E5%BA%AB%E5%85%A5%E5%8A%9B%E3%81%8C%E3%81%A7%E3%81%8D%E3%82%8B%E3%82%88%E3%81%86%E3%81%AB%E3%81%97%E3%81%9F%E3%81%84&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=454f208e-bbea-4aa9-9fca-0be5691b09a4&end","","done","","2026-03-26T10:04:59","NO_LINK","ＩＦＣ","養豚管理システム","2024/01/16","2023-199","小澤 春香","完了","同日に同一飼料の入庫入力ができないが､同日に同一飼料でも運送会社が別の場合は入庫入力ができるようにしたい","2024/01/16","2024/01/19","2024/01/19","NCF　管理本部"
"VwHosyu_1","49258C3000042207_C0EFC7E9EA2B89AD49258AB00000791E","49258C3000042207","C0EFC7E9EA2B89AD49258AB00000791E","","｢生産性日報｣で基準日を1月6日で出力した際に｢格付明細｣ｼｰﾄにて 駒ヶ岳農場の新聞相場と銘柄増加が NCFの生産性日報と数字が合わない","2024/01/26","1-ff26f14ab47d4a9ba8accb543bd5b6a9!1-6a4f7d95-c481-448a-be16-0fdd9929912d","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB?wd=target%28%EF%BC%A9%EF%BC%A6%EF%BC%A3.one%7Ce903612c-9e63-4594-8779-e42688575ac8%2F%EF%BD%A2%E7%94%9F%E7%94%A3%E6%80%A7%E6%97%A5%E5%A0%B1%EF%BD%A3%E3%81%A7%E5%9F%BA%E6%BA%96%E6%97%A5%E3%82%921%E6%9C%886%E6%97%A5%E3%81%A7%E5%87%BA%E5%8A%9B%E3%81%97%E3%81%9F%E9%9A%9B%E3%81%AB%EF%BD%A2%E6%A0%BC%E4%BB%98%E6%98%8E%E7%B4%B0%EF%BD%A3%EF%BD%BC%EF%BD%B0%EF%BE%84%E3%81%AB%E3%81%A6%0A%E9%A7%92%E3%83%B6%E5%B2%B3%E8%BE%B2%E5%A0%B4%E3%81%AE%E6%96%B0%E8%81%9E%E7%9B%B8%E5%A0%B4%E3%81%A8%E9%8A%98%E6%9F%84%E5%A2%97%E5%8A%A0%E3%81%8C%0ANCF%E3%81%AE%E7%94%9F%E7%94%A3%E6%80%A7%E6%97%A5%E5%A0%B1%E3%81%A8%E6%95%B0%E5%AD%97%E3%81%8C%E5%90%88%E3%82%8F%E3%81%AA%E3%81%84%7C71c80cac-c11e-4d6f-a4e0-aac8a1118bcc%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/%e4%bf%9d%e5%ae%88DB/%EF%BC%A9%EF%BC%A6%EF%BC%A3.one#%EF%BD%A2%E7%94%9F%E7%94%A3%E6%80%A7%E6%97%A5%E5%A0%B1%EF%BD%A3%E3%81%A7%E5%9F%BA%E6%BA%96%E6%97%A5%E3%82%921%E6%9C%886%E6%97%A5%E3%81%A7%E5%87%BA%E5%8A%9B%E3%81%97%E3%81%9F%E9%9A%9B%E3%81%AB%EF%BD%A2%E6%A0%BC%E4%BB%98%E6%98%8E%E7%B4%B0%EF%BD%A3%EF%BD%BC%EF%BD%B0%EF%BE%84%E3%81%AB%E3%81%A6%0A%E9%A7%92%E3%83%B6%E5%B2%B3%E8%BE%B2%E5%A0%B4%E3%81%AE%E6%96%B0%E8%81%9E%E7%9B%B8%E5%A0%B4%E3%81%A8%E9%8A%98%E6%9F%84%E5%A2%97%E5%8A%A0%E3%81%8C%0ANCF%E3%81%AE%E7%94%9F%E7%94%A3%E6%80%A7%E6%97%A5%E5%A0%B1%E3%81%A8%E6%95%B0%E5%AD%97%E3%81%8C%E5%90%88%E3%82%8F%E3%81%AA%E3%81%84&section-id=e903612c-9e63-4594-8779-e42688575ac8&page-id=71c80cac-c11e-4d6f-a4e0-aac8a1118bcc&end","","done","","2026-03-26T10:05:06","NO_LINK","ＩＦＣ","養豚管理システム","2024/01/26","2023-211","小澤 春香","完了","｢生産性日報｣で基準日を1月6日で出力した際に｢格付明細｣ｼｰﾄにて 駒ヶ岳農場の新聞相場と銘柄増加が NCFの生産性日報と数字が合わない","2024/01/26","2024/02/02","2024/02/02","NCF 管理本部"
