"view_name","source_id","replica_id","unid","form","title","doc_date","onenote_page_id","onenote_web_url","onenote_client_url","url_from_error","migration_status","error_message","processed_at","link_resolution_status","59","status","customername","customername_2","outline"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_E4B0BFA66C49F6FE49258B0900156786","49258C270007A0A7","E4B0BFA66C49F6FE49258B0900156786","","【style】ｲﾝｽﾄｰﾙ依頼","","1-3aa1cc48188946ad8d4b7eb6131dc0f1!25-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90style%E3%80%91%EF%BD%B2%EF%BE%9D%EF%BD%BD%EF%BE%84%EF%BD%B0%EF%BE%99%E4%BE%9D%E9%A0%BC%7Cba8db03c-c9f1-4711-b560-89c3f867fde4%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90style%E3%80%91%EF%BD%B2%EF%BE%9D%EF%BD%BD%EF%BE%84%EF%BD%B0%EF%BE%99%E4%BE%9D%E9%A0%BC&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=ba8db03c-c9f1-4711-b560-89c3f867fde4&end","","done","","2026-04-13T20:48:39","HAS_LINK_UNRESOLVED","2024/04/24","CLOSE","関西コープ課","ｺﾀﾞﾏ","【style】ｲﾝｽﾄｰﾙ依頼"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_E4FEDB908B63F48349258B09001C3248","49258C270007A0A7","E4FEDB908B63F48349258B09001C3248","","【新販売】「会社ｺｰﾄﾞまたはﾁｪｰﾝｺｰﾄﾞが未登録」と表示される","","1-579fe0f2eabc4e4c9d99fb655511b892!187-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90%E6%96%B0%E8%B2%A9%E5%A3%B2%E3%80%91%E3%80%8C%E4%BC%9A%E7%A4%BE%EF%BD%BA%EF%BD%B0%EF%BE%84%EF%BE%9E%E3%81%BE%E3%81%9F%E3%81%AF%EF%BE%81%EF%BD%AA%EF%BD%B0%EF%BE%9D%EF%BD%BA%EF%BD%B0%EF%BE%84%EF%BE%9E%E3%81%8C%E6%9C%AA%E7%99%BB%E9%8C%B2%E3%80%8D%E3%81%A8%E8%A1%A8%E7%A4%BA%E3%81%95%E3%82%8C%E3%82%8B%7Cb870d9a5-6a2a-4b23-afe3-20c42715e11b%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90%E6%96%B0%E8%B2%A9%E5%A3%B2%E3%80%91%E3%80%8C%E4%BC%9A%E7%A4%BE%EF%BD%BA%EF%BD%B0%EF%BE%84%EF%BE%9E%E3%81%BE%E3%81%9F%E3%81%AF%EF%BE%81%EF%BD%AA%EF%BD%B0%EF%BE%9D%EF%BD%BA%EF%BD%B0%EF%BE%84%EF%BE%9E%E3%81%8C%E6%9C%AA%E7%99%BB%E9%8C%B2%E3%80%8D%E3%81%A8%E8%A1%A8%E7%A4%BA%E3%81%95%E3%82%8C%E3%82%8B&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=b870d9a5-6a2a-4b23-afe3-20c42715e11b&end","","done","","2026-04-13T20:48:48","NO_LINK","2024/04/24","CLOSE","量販開発営業部","ｵﾉ ｵｻﾑ","【新販売】「会社ｺｰﾄﾞまたはﾁｪｰﾝｺｰﾄﾞが未登録」と表示される"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_85AC275E70766B9749258B0900293CE9","49258C270007A0A7","85AC275E70766B9749258B0900293CE9","","【Office365】Outlookの左下に共有ﾒｰﾙﾎﾞｯｸｽを表示させたい","","1-16e656fded324603b78060b95d6fe34b!205-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90Office365%E3%80%91Outlook%E3%81%AE%E5%B7%A6%E4%B8%8B%E3%81%AB%E5%85%B1%E6%9C%89%EF%BE%92%EF%BD%B0%EF%BE%99%EF%BE%8E%EF%BE%9E%EF%BD%AF%EF%BD%B8%EF%BD%BD%E3%82%92%E8%A1%A8%E7%A4%BA%E3%81%95%E3%81%9B%E3%81%9F%E3%81%84%7Cbc985249-1944-41a6-b2b2-0d24277632fa%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90Office365%E3%80%91Outlook%E3%81%AE%E5%B7%A6%E4%B8%8B%E3%81%AB%E5%85%B1%E6%9C%89%EF%BE%92%EF%BD%B0%EF%BE%99%EF%BE%8E%EF%BE%9E%EF%BD%AF%EF%BD%B8%EF%BD%BD%E3%82%92%E8%A1%A8%E7%A4%BA%E3%81%95%E3%81%9B%E3%81%9F%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=bc985249-1944-41a6-b2b2-0d24277632fa&end","","done","","2026-04-13T20:48:57","NO_LINK","2024/04/24","CLOSE","日本ハムＭＫ㈱ＥＣ営業企画課","ﾀﾅｶ","【Office365】Outlookの左下に共有ﾒｰﾙﾎﾞｯｸｽを表示させたい"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_40AB65A292A4401B49258B090000816B","49258C270007A0A7","40AB65A292A4401B49258B090000816B","","【稟議書】申請を一件取り下げたい","","1-3899c8fbc0fa4577b263a62bf429454a!229-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90%E7%A8%9F%E8%AD%B0%E6%9B%B8%E3%80%91%E7%94%B3%E8%AB%8B%E3%82%92%E4%B8%80%E4%BB%B6%E5%8F%96%E3%82%8A%E4%B8%8B%E3%81%92%E3%81%9F%E3%81%84%7C3fa70134-40a5-441f-973a-3a1d3fa9b21a%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90%E7%A8%9F%E8%AD%B0%E6%9B%B8%E3%80%91%E7%94%B3%E8%AB%8B%E3%82%92%E4%B8%80%E4%BB%B6%E5%8F%96%E3%82%8A%E4%B8%8B%E3%81%92%E3%81%9F%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=3fa70134-40a5-441f-973a-3a1d3fa9b21a&end","","done","","2026-04-13T20:49:10","NO_LINK","2024/04/24","CLOSE","日本ハムＭＫ㈱近畿圏第一量販課","ﾅｶｲ ﾏｻﾉﾘ","【稟議書】申請を一件取り下げたい"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_8AEF6D9EB8B5B06B49258B090002D7D7","49258C270007A0A7","8AEF6D9EB8B5B06B49258B090002D7D7","","Zoomのﾊﾟｽﾜｰﾄﾞについて","","1-c131b60244aa406187d86682e83584a4!111-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2FZoom%E3%81%AE%EF%BE%8A%EF%BE%9F%EF%BD%BD%EF%BE%9C%EF%BD%B0%EF%BE%84%EF%BE%9E%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%7C6980287a-666e-4087-8a5a-d2e3feaac0c2%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#Zoom%E3%81%AE%EF%BE%8A%EF%BE%9F%EF%BD%BD%EF%BE%9C%EF%BD%B0%EF%BE%84%EF%BE%9E%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=6980287a-666e-4087-8a5a-d2e3feaac0c2&end","","done","","2026-04-13T20:49:19","NO_LINK","2024/04/24","CLOSE","ＮＨＣＣ㈱顧客対応課","ｵｸﾔﾏ ｼﾝｲﾁ","Zoomのﾊﾟｽﾜｰﾄﾞについて"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_9CAFAB12462F21D149258B0900067CD2","49258C270007A0A7","9CAFAB12462F21D149258B0900067CD2","","【Windows】ﾛｯｸｱｳﾄ解除依頼","","1-a3675fc5c2cb4300abffca97028c3366!58-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90Windows%E3%80%91%EF%BE%9B%EF%BD%AF%EF%BD%B8%EF%BD%B1%EF%BD%B3%EF%BE%84%E8%A7%A3%E9%99%A4%E4%BE%9D%E9%A0%BC%7C13ccc616-e612-4e7f-bea7-02c2cbc2f37b%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90Windows%E3%80%91%EF%BE%9B%EF%BD%AF%EF%BD%B8%EF%BD%B1%EF%BD%B3%EF%BE%84%E8%A7%A3%E9%99%A4%E4%BE%9D%E9%A0%BC&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=13ccc616-e612-4e7f-bea7-02c2cbc2f37b&end","","done","","2026-04-13T20:49:29","NO_LINK","2024/04/24","CLOSE","日本デイリーネット㈱名古屋第一","ｷﾜｷ ﾋﾃﾞｷ","【Windows】ﾛｯｸｱｳﾄ解除依頼"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_91E4C9B7D06294DB49258B09000B86EA","49258C270007A0A7","91E4C9B7D06294DB49258B09000B86EA","","一時ﾌｧｲﾙの削除方法を教えてほしい","","1-062b26d14d2a42eaa804dc34b98b5681!113-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E4%B8%80%E6%99%82%EF%BE%8C%EF%BD%A7%EF%BD%B2%EF%BE%99%E3%81%AE%E5%89%8A%E9%99%A4%E6%96%B9%E6%B3%95%E3%82%92%E6%95%99%E3%81%88%E3%81%A6%E3%81%BB%E3%81%97%E3%81%84%7C29e9bf9c-8d9f-4f61-88e6-f1e7601b71ae%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E4%B8%80%E6%99%82%EF%BE%8C%EF%BD%A7%EF%BD%B2%EF%BE%99%E3%81%AE%E5%89%8A%E9%99%A4%E6%96%B9%E6%B3%95%E3%82%92%E6%95%99%E3%81%88%E3%81%A6%E3%81%BB%E3%81%97%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=29e9bf9c-8d9f-4f61-88e6-f1e7601b71ae&end","","done","","2026-04-13T20:49:37","NO_LINK","2024/04/24","CLOSE","フードサービス一課","ﾀﾈﾀﾞ","一時ﾌｧｲﾙの削除方法を教えてほしい"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_D5F22686227F990E49258B09001781A9","49258C270007A0A7","D5F22686227F990E49258B09001781A9","","ﾛｸﾞｵﾝｱｶｳﾝﾄを切り替えたい","","1-90c5cb8ff9eb42bfbe67c087e0aca776!124-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%EF%BE%9B%EF%BD%B8%EF%BE%9E%EF%BD%B5%EF%BE%9D%EF%BD%B1%EF%BD%B6%EF%BD%B3%EF%BE%9D%EF%BE%84%E3%82%92%E5%88%87%E3%82%8A%E6%9B%BF%E3%81%88%E3%81%9F%E3%81%84%7C194fc87e-dcbc-461b-9353-ceb58a11fe55%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%EF%BE%9B%EF%BD%B8%EF%BE%9E%EF%BD%B5%EF%BE%9D%EF%BD%B1%EF%BD%B6%EF%BD%B3%EF%BE%9D%EF%BE%84%E3%82%92%E5%88%87%E3%82%8A%E6%9B%BF%E3%81%88%E3%81%9F%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=194fc87e-dcbc-461b-9353-ceb58a11fe55&end","","done","","2026-04-13T20:49:45","HAS_LINK_UNRESOLVED","2024/04/24","CLOSE","日本ルートサービス㈱管理本部","ﾓｼﾘﾏ","ﾛｸﾞｵﾝｱｶｳﾝﾄを切り替えたい"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_109DFAB68591332849258B09001A15CE","49258C270007A0A7","109DFAB68591332849258B09001A15CE","","【Windows】ﾊﾟｽﾜｰﾄﾞﾘｾｯﾄ依頼","","1-87b71655196c43b481db9a7e9298d3fe!163-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90Windows%E3%80%91%EF%BE%8A%EF%BE%9F%EF%BD%BD%EF%BE%9C%EF%BD%B0%EF%BE%84%EF%BE%9E%EF%BE%98%EF%BD%BE%EF%BD%AF%EF%BE%84%E4%BE%9D%E9%A0%BC%7Cf9c70dde-d261-4d7a-97f5-650590ad3901%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90Windows%E3%80%91%EF%BE%8A%EF%BE%9F%EF%BD%BD%EF%BE%9C%EF%BD%B0%EF%BE%84%EF%BE%9E%EF%BE%98%EF%BD%BE%EF%BD%AF%EF%BE%84%E4%BE%9D%E9%A0%BC&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=f9c70dde-d261-4d7a-97f5-650590ad3901&end","","done","","2026-04-13T20:49:54","HAS_LINK_UNRESOLVED","2024/04/24","CLOSE","日本ルートサービス㈱管理本部","ﾓｼﾘﾏ","【Windows】ﾊﾟｽﾜｰﾄﾞﾘｾｯﾄ依頼"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_6BB51C07A8ACFEDA49258B09001A181C","49258C270007A0A7","6BB51C07A8ACFEDA49258B09001A181C","","ﾕｰｻﾞｰ切り替え前のﾃﾞｰﾀ取得方法について","","1-02ee79becb2742188e53bbb6ba79cd2a!10-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%EF%BE%95%EF%BD%B0%EF%BD%BB%EF%BE%9E%EF%BD%B0%E5%88%87%E3%82%8A%E6%9B%BF%E3%81%88%E5%89%8D%E3%81%AE%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E5%8F%96%E5%BE%97%E6%96%B9%E6%B3%95%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%7Ceb146695-69a6-4891-b4fd-aa19e75f4122%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%EF%BE%95%EF%BD%B0%EF%BD%BB%EF%BE%9E%EF%BD%B0%E5%88%87%E3%82%8A%E6%9B%BF%E3%81%88%E5%89%8D%E3%81%AE%EF%BE%83%EF%BE%9E%EF%BD%B0%EF%BE%80%E5%8F%96%E5%BE%97%E6%96%B9%E6%B3%95%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=eb146695-69a6-4891-b4fd-aa19e75f4122&end","","done","","2026-04-13T20:50:03","HAS_LINK_UNRESOLVED","2024/04/24","CLOSE","日本ルートサービス㈱管理本部","ﾓｼﾘﾏ","ﾕｰｻﾞｰ切り替え前のﾃﾞｰﾀ取得方法について"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_BF59F83E107755E749258B09001AAF0B","49258C270007A0A7","BF59F83E107755E749258B09001AAF0B","","Excelﾌｧｲﾙを印刷できない","","1-d8a1f6520f2b4419a2bfdadb35bc32af!148-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2FExcel%EF%BE%8C%EF%BD%A7%EF%BD%B2%EF%BE%99%E3%82%92%E5%8D%B0%E5%88%B7%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%7Cf9774092-bbdb-4eb5-8817-62050d3e4890%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#Excel%EF%BE%8C%EF%BD%A7%EF%BD%B2%EF%BE%99%E3%82%92%E5%8D%B0%E5%88%B7%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=f9774092-bbdb-4eb5-8817-62050d3e4890&end","","done","","2026-04-13T20:50:12","NO_LINK","2024/04/24","CLOSE","日本ハムＭＫ㈱関東第一特販課","ﾅｶｶﾞﾜ","Excelﾌｧｲﾙを印刷できない"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_BF1F1BFBCC9DF11949258B0A000DE124","49258C270007A0A7","BF1F1BFBCC9DF11949258B0A000DE124","","【Prisma】社内の共有ﾌｫﾙﾀﾞに接続出来ない","","1-ceb5fbbdbe2f494d9d74f463769bf698!75-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90Prisma%E3%80%91%E7%A4%BE%E5%86%85%E3%81%AE%E5%85%B1%E6%9C%89%EF%BE%8C%EF%BD%AB%EF%BE%99%EF%BE%80%EF%BE%9E%E3%81%AB%E6%8E%A5%E7%B6%9A%E5%87%BA%E6%9D%A5%E3%81%AA%E3%81%84%7C9eb29be7-4f71-4bba-8b1b-024d74e049ce%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90Prisma%E3%80%91%E7%A4%BE%E5%86%85%E3%81%AE%E5%85%B1%E6%9C%89%EF%BE%8C%EF%BD%AB%EF%BE%99%EF%BE%80%EF%BE%9E%E3%81%AB%E6%8E%A5%E7%B6%9A%E5%87%BA%E6%9D%A5%E3%81%AA%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=9eb29be7-4f71-4bba-8b1b-024d74e049ce&end","","done","","2026-04-13T20:50:20","NO_LINK","2024/04/25","CLOSE","関西コープ課","ｺﾀﾞﾏ","【Prisma】社内の共有ﾌｫﾙﾀﾞに接続出来ない"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_D613521AAC7F3E4B49258B0A001D5B64","49258C270007A0A7","D613521AAC7F3E4B49258B0A001D5B64","","【intra-mart】MBOの画面が出ない","","1-2396a2a5584647409ac3aeff842d902a!81-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90intra-mart%E3%80%91MBO%E3%81%AE%E7%94%BB%E9%9D%A2%E3%81%8C%E5%87%BA%E3%81%AA%E3%81%84%7C0146a80d-4992-4f32-8f82-817e1944557c%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90intra-mart%E3%80%91MBO%E3%81%AE%E7%94%BB%E9%9D%A2%E3%81%8C%E5%87%BA%E3%81%AA%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=0146a80d-4992-4f32-8f82-817e1944557c&end","","done","","2026-04-13T20:50:28","HAS_LINK_UNRESOLVED","2024/04/25","CLOSE","日本デイリーネット㈱九州Ｃ","ﾏﾂｳﾗ　ﾋﾛｷ","【intra-mart】MBOの画面が出ない"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_66484B862ECAA9F649258B0A001FDF34","49258C270007A0A7","66484B862ECAA9F649258B0A001FDF34","","【intra-mart】ﾛｸﾞｲﾝはできたが選択したいﾀﾌﾞがない","","1-a3675fc5c2cb4300abffca97028c3366!94-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90intra-mart%E3%80%91%EF%BE%9B%EF%BD%B8%EF%BE%9E%EF%BD%B2%EF%BE%9D%E3%81%AF%E3%81%A7%E3%81%8D%E3%81%9F%E3%81%8C%E9%81%B8%E6%8A%9E%E3%81%97%E3%81%9F%E3%81%84%EF%BE%80%EF%BE%8C%EF%BE%9E%E3%81%8C%E3%81%AA%E3%81%84%7Cabd0c9b4-1f6c-438d-a288-916702aebb9a%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90intra-mart%E3%80%91%EF%BE%9B%EF%BD%B8%EF%BE%9E%EF%BD%B2%EF%BE%9D%E3%81%AF%E3%81%A7%E3%81%8D%E3%81%9F%E3%81%8C%E9%81%B8%E6%8A%9E%E3%81%97%E3%81%9F%E3%81%84%EF%BE%80%EF%BE%8C%EF%BE%9E%E3%81%8C%E3%81%AA%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=abd0c9b4-1f6c-438d-a288-916702aebb9a&end","","done","","2026-04-13T20:50:37","NO_LINK","2024/04/25","CLOSE","日本デイリーネット㈱九州Ｃ","ﾅｶﾞﾀ　ｼｭｳｲﾁ","【intra-mart】ﾛｸﾞｲﾝはできたが選択したいﾀﾌﾞがない"
"2024_基本担当者別日付別全ｺｰﾙ","49258C270007A0A7_8C0A6280C22B71BB49258B0A0022CDC0","49258C270007A0A7","8C0A6280C22B71BB49258B0A0022CDC0","","【Prisma】接続できない","","1-2b8ff226da074df9ad3ba2310ef438f4!41-7fc6493a-5483-4dc2-ab48-ff2898989526","https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024?wd=target%28%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one%7Ca745a153-ea3f-4b6e-8f16-9163bfe64932%2F%E3%80%90Prisma%E3%80%91%E6%8E%A5%E7%B6%9A%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84%7C70060eb1-b4da-4daf-9334-59570bf3aed9%2F%29","onenote:https://nipponham86.sharepoint.com/sites/meat-sys-knowledge/Shared%20Documents/OneNote/UserCall2024/%E5%96%B6%E6%A5%AD%E9%83%A8%E9%96%80_2024_04.one#%E3%80%90Prisma%E3%80%91%E6%8E%A5%E7%B6%9A%E3%81%A7%E3%81%8D%E3%81%AA%E3%81%84&section-id=a745a153-ea3f-4b6e-8f16-9163bfe64932&page-id=70060eb1-b4da-4daf-9334-59570bf3aed9&end","","done","","2026-04-13T20:50:45","NO_LINK","2024/04/25","CLOSE","日本ルートサービス㈱管理本部","ﾇﾏﾌﾞｸﾛ　ﾏｻｱｷ","【Prisma】接続できない"
